,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,FPS4,FPS5,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
250,nba.p.6396,Patrick,Williams,SF,CHI,DAL,CHI@DAL,8:30PM EST,16,19.8,GTD, ,2024-11-06,6396,0,Patrick Williams,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6396,P,8.0,5.3,1.9,0.9,0.6,1.6,20.11,20.4,14.7,23.4,17.7,17.6,26.975,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.4057016898439823
251,nba.p.6402,Jalen,Smith,C,CHI,DAL,CHI@DAL,8:30PM EST,14,19.0,GTD, ,2024-11-06,6402,0,Jalen Smith,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6402,P,9.8,5.2,0.5,0.5,0.3,0.3,18.89,19.1,13.0,28.9,11.2,17.5,24.55,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.421977025740014
252,nba.p.6548,Josh,Giddey,SG,CHI,DAL,CHI@DAL,8:30PM EST,28,32.7,GTD, ,2024-11-06,6548,0,Josh Giddey,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6548,P,14.7,7.1,6.3,0.7,0.1,2.6,32.47,27.9,32.2,42.7,43.6,24.4,47.025000000000006,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.40414398442819055
253,nba.p.6555,Chris,Duarte,SF,CHI,DAL,CHI@DAL,8:30PM EST,10,3.8, , ,2024-11-06,6555,0,Chris Duarte,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6555,P,3.0,0.0,0.5,0.0,0.0,0.0,3.75,,,,,,,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,
254,nba.p.6580,Ayo,Dosunmu,PG,CHI,DAL,CHI@DAL,8:30PM EST,22,23.4, , ,2024-11-06,6580,0,Ayo Dosunmu,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6580,P,10.0,5.4,4.3,0.0,0.6,1.3,23.43,40.5,19.9,25.8,28.6,16.0,37.93,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.4148828739279063
255,nba.p.6651,DJ,Steward,PG,CHI,DAL,CHI@DAL,8:30PM EST,10,0.0, , ,2024-11-06,6651,0,DJ Steward,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6651,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,
256,nba.p.6708,Dalen,Terry,SF,CHI,DAL,CHI@DAL,8:30PM EST,10,7.3, , ,2024-11-06,6708,0,Dalen Terry,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6708,P,2.3,1.1,1.0,0.4,0.4,0.4,7.12,14.4,11.9,4.4,3.5,1.0,10.965000000000002,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.2638602575207721
257,nba.p.6731,E.J.,Liddell,C,CHI,DAL,CHI@DAL,8:30PM EST,10,2.5, , ,2024-11-06,6731,0,E.J. Liddell,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,6731,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,
258,nba.p.10083,Julian,Phillips,PF,CHI,DAL,CHI@DAL,8:30PM EST,10,8.6, , ,2024-11-06,10083,0,Julian Phillips,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,10083,P,3.6,1.4,0.6,1.0,0.0,0.6,8.58,8.7,5.9,6.199999999999999,11.1,13.2,13.614999999999998,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.3276294944044971
259,nba.p.10126,Adama,Sanogo,C,CHI,DAL,CHI@DAL,8:30PM EST,10,3.4, , ,2024-11-06,10126,0,Adama Sanogo,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,10126,P,2.0,0.5,0.5,0.0,0.0,0.0,3.35,,,,,,,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,
260,nba.p.10265,Matas,Buzelis,SF,CHI,DAL,CHI@DAL,8:30PM EST,12,2.7, , ,2024-11-06,10265,0,Matas Buzelis,109.71,113.76,114.11,110.91,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,-4.43,3.29,-2.69,-0.42,-7.11,2.87,109.3,114.0,113.5,110.7,105.2,98.9,0.251,0.224,0.471,0.407,0.535,0.508,10.1,12.5,20.3,24.7,0.164,0.219,79.6,73.7,United Center,American Airlines Center,59559.0,99785.0,10265,P,0.8,0.7,0.5,0.2,0.0,0.2,2.79,1.2,0.0,0.0,3.2,8.0,4.24,0.95,1.0,1.0971,1.0205000000000002,4.922222222222222,1.1944444444444444,0.2031602708803612,0.8372093023255814,0.23431151241534992,0.9655813953488372,0.08502564917830015
261,nba.p.4840,Kyrie,Irving,SG,DAL,CHI,CHI@DAL,8:30PM EST,44,39.5, , ,2024-11-06,4840,1,Kyrie Irving,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,4840,P,23.9,4.3,5.0,1.3,0.3,1.7,39.66,37.0,28.9,45.1,49.3,45.7,58.685,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.33382377861513113
262,nba.p.4892,Klay,Thompson,SG,DAL,CHI,CHI@DAL,8:30PM EST,23,24.0, , ,2024-11-06,4892,1,Klay Thompson,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,4892,P,14.7,3.1,1.9,0.9,0.3,0.7,24.17,20.9,26.0,17.7,11.5,24.8,31.03,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.3376733417685512
263,nba.p.4894,Markieff,Morris,C,DAL,CHI,CHI@DAL,8:30PM EST,10,5.8, , ,2024-11-06,4894,1,Markieff Morris,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,4894,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
264,nba.p.5316,Dante,Exum,PG,DAL,CHI,CHI@DAL,8:30PM EST,17,12.7,INJ, ,2024-11-06,5316,1,Dante Exum,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,5316,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
265,nba.p.5349,Spencer,Dinwiddie,SG,DAL,CHI,CHI@DAL,8:30PM EST,19,10.2, , ,2024-11-06,5349,1,Spencer Dinwiddie,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,5349,P,5.3,1.2,1.5,0.2,0.3,0.3,10.19,19.1,6.0,9.7,10.4,14.5,17.72,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.23342800205436287
266,nba.p.5356,Dwight,Powell,C,DAL,CHI,CHI@DAL,8:30PM EST,10,2.7, , ,2024-11-06,5356,1,Dwight Powell,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,5356,P,1.0,0.8,0.0,0.0,0.3,0.3,2.56,0.0,7.4,5.4,0.0,0.0,2.8300000000000005,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.07083196202292942
267,nba.p.5892,Maxi,Kleber,PF,DAL,CHI,CHI@DAL,8:30PM EST,10,9.2,INJ, ,2024-11-06,5892,1,Maxi Kleber,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,5892,P,2.5,2.5,1.5,0.0,0.5,0.0,9.25,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
268,nba.p.6014,Luka,Doncic,PG,DAL,CHI,CHI@DAL,8:30PM EST,58,51.7, , ,2024-11-06,6014,1,Luka Doncic,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6014,P,28.9,8.3,7.4,1.0,0.4,2.6,51.56,68.9,49.3,40.0,45.6,44.8,75.81000000000002,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.32714579267444127
269,nba.p.6174,P.J.,Washington Jr.,PF,DAL,CHI,CHI@DAL,8:30PM EST,21,28.3,O, ,2024-11-06,6174,1,P.J. Washington Jr.,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6174,P,9.4,7.7,1.4,1.6,1.3,1.1,28.34,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
270,nba.p.6226,Daniel,Gafford,C,DAL,CHI,CHI@DAL,8:30PM EST,24,22.1, , ,2024-11-06,6226,1,Daniel Gafford,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6226,P,10.1,5.7,1.1,0.4,1.0,0.9,21.89,12.8,27.6,16.1,26.3,26.4,32.18,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.3355966634125247
271,nba.p.6499,Naji,Marshall,PF,DAL,CHI,CHI@DAL,8:30PM EST,14,18.2, , ,2024-11-06,6499,1,Naji Marshall,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6499,P,5.7,3.4,3.6,1.0,0.1,0.4,18.08,38.0,22.5,12.9,18.1,16.2,32.4,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.5792416884257731
272,nba.p.6567,Quentin,Grimes,SG,DAL,CHI,CHI@DAL,8:30PM EST,10,6.8, , ,2024-11-06,6567,1,Quentin Grimes,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6567,P,3.0,1.6,0.1,0.6,0.1,0.4,6.77,4.2,13.6,2.2,11.2,12.1,12.635000000000002,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,0.3162409329186266
273,nba.p.6586,Kessler,Edwards,SF,DAL,CHI,CHI@DAL,8:30PM EST,10,0.0, , ,2024-11-06,6586,1,Kessler Edwards,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6586,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
274,nba.p.6679,Brandon,Williams,PG,DAL,CHI,CHI@DAL,8:30PM EST,10,2.4, , ,2024-11-06,6679,1,Brandon Williams,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6679,P,1.0,0.5,0.5,0.0,0.0,0.0,2.35,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
275,nba.p.6727,Jaden,Hardy,SG,DAL,CHI,CHI@DAL,8:30PM EST,11,4.9, , ,2024-11-06,6727,1,Jaden Hardy,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,6727,P,3.0,1.0,0.7,0.2,0.2,1.3,5.15,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
276,nba.p.10097,Dereck,Lively II,C,DAL,CHI,CHI@DAL,8:30PM EST,21,26.7,GTD, ,2024-11-06,10097,1,Dereck Lively II,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,10097,P,9.3,8.2,2.5,0.8,0.8,1.2,26.49,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
277,nba.p.10116,Olivier-Maxence,Prosper,PF,DAL,CHI,CHI@DAL,8:30PM EST,10,0.6, , ,2024-11-06,10116,1,Olivier-Maxence Prosper,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,10116,P,0.0,0.5,0.0,0.0,0.0,0.0,0.6,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
278,nba.p.10223,Jazian,Gortman,PG,DAL,CHI,CHI@DAL,8:30PM EST,10,-1.0, , ,2024-11-06,10223,1,Jazian Gortman,114.11,110.91,109.71,113.76,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.29,-4.43,-0.42,-2.69,2.87,-7.11,114.0,109.3,110.7,113.5,98.9,105.2,0.224,0.251,0.407,0.471,0.508,0.535,12.5,10.1,24.7,20.3,0.219,0.164,73.7,79.6,American Airlines Center,United Center,99785.0,59559.0,10223,P,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,0.95,1.0,1.1411,1.0205000000000002,1.1944444444444444,4.922222222222222,0.8372093023255814,0.2031602708803612,0.9655813953488372,0.23431151241534992,
279,nba.p.5754,Alex,Caruso,SG,OKC,DEN,OKC@DEN,9:00PM EST,22,15.1, , ,2024-11-06,5754,0,Alex Caruso,110.63,93.65,115.55,114.12,7.0,4.0,0.0,3.0,6.0,4.0,1.0,3.0,17.43,1.71,-1.37,-0.77,16.06,0.94,110.4,115.8,93.4,114.1,102.6,99.2,0.194,0.318,0.425,0.334,0.452,0.538,17.4,13.1,18.8,30.8,0.197,0.178,74.8,74.4,Paycom Center,Ball Arena,52383.0,78704.0,5754,P,2.7,2.4,2.3,1.7,0.6,0.9,15.03,11.5,13.4,12.6,16.4,18.9,21.625,0.95,1.0,1.1063,1.0090000000000001,1.37,3.227777777777778,0.7299270072992701,0.3098106712564544,0.8418491484184915,0.35731497418244407,0.3135498612531197
280,nba.p.5856,Isaiah,Hartenstein,C,OKC,DEN,OKC@DEN,9:00PM EST,24,26.9,INJ, ,2024-11-06,5856,0,Isaiah Hartenstein,110.63,93.65,115.55,114.12,7.0,4.0,0.0,3.0,6.0,4.0,1.0,3.0,17.43,1.71,-1.37,-0.77,16.06,0.94,110.4,115.8,93.4,114.1,102.6,99.2,0.194,0.318,0.425,0.334,0.452,0.538,17.4,13.1,18.8,30.8,0.197,0.178,74.8,74.4,Paycom Center,Ball Arena,52383.0,78704.0,5856,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1063,1.0090000000000001,1.37,3.227777777777778,0.7299270072992701,0.3098106712564544,0.8418491484184915,0.35731497418244407,
281,nba.p.6022,Shai,Gilgeous-Alexander,PG,OKC,DEN,OKC@DEN,9:00PM EST,55,49.9, , ,2024-11-06,6022,0,Shai Gilgeous-Alexander,110.63,93.65,115.55,114.12,7.0,4.0,0.0,3.0,6.0,4.0,1.0,3.0,17.43,1.71,-1.37,-0.77,16.06,0.94,110.4,115.8,93.4,114.1,102.6,99.2,0.194,0.318,0.425,0.334,0.452,0.538,17.4,13.1,18.8,30.8,0.197,0.178,74.8,74.4,Paycom Center,Ball Arena,52383.0,78704.0,6022,P,25.7,6.6,6.9,1.7,1.0,2.1,49.97,40.7,42.1,47.4,32.3,78.7,70.71,0.95,1.0,1.1063,1.0090000000000001,1.37,3.227777777777778,0.7299270072992701,0.3098106712564544,0.8418491484184915,0.35731497418244407,0.4101014693957567
282,nba.p.6076,Kenrich,Williams,PF,OKC,DEN,OKC@DEN,9:00PM EST,10,11.1,INJ, ,2024-11-06,6076,0,Kenrich Williams,110.63,93.65,115.55,114.12,7.0,4.0,0.0,3.0,6.0,4.0,1.0,3.0,17.43,1.71,-1.37,-0.77,16.06,0.94,110.4,115.8,93.4,114.1,102.6,99.2,0.194,0.318,0.425,0.334,0.452,0.538,17.4,13.1,18.8,30.8,0.197,0.178,74.8,74.4,Paycom Center,Ball Arena,52383.0,78704.0,6076,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1063,1.0090000000000001,1.37,3.227777777777778,0.7299270072992701,0.3098106712564544,0.8418491484184915,0.35731497418244407,
283,nba.p.6254,Luguentz,Dort,SF,OKC,DEN,OKC@DEN,9:00PM EST,19,22.8, , ,2024-11-06,6254,0,Luguentz Dort,110.63,93.65,115.55,114.12,7.0,4.0,0.0,3.0,6.0,4.0,1.0,3.0,17.43,1.71,-1.37,-0.77,16.06,0.94,110.4,115.8,93.4,114.1,102.6,99.2,0.194,0.318,0.425,0.334,0.452,0.538,17.4,13.1,18.8,30.8,0.197,0.178,74.8,74.4,Paycom Center,Ball Arena,52383.0,78704.0,6254,P,11.1,3.4,1.3,1.3,0.7,0.4,22.73,15.100000000000001,25.3,35.0,34.7,19.9,34.11,0.95,1.0,1.1063,1.0090000000000001,1.37,3.227777777777778,0.7299270072992701,0.3098106712564544,0.8418491484184915,0.35731497418244407,0.5726658640257161
284,nba.p.6441,Isaiah,Joe,SF,OKC,DEN,OKC@DEN,9:00PM EST,15,14.8, , ,2024-11-06,6441,0,Isaiah Joe,110.63,93.65,115.55,114.12,7.0,4.0,0.0,3.0,6.0,4.0,1.0,3.0,17.43,1.71,-1.37,-0.77,16.06,0.94,110.4,115.8,93.4,114.1,102.6,99.2,0.194,0.318,0.425,0.334,0.452,0.538,17.4,13.1,18.8,30.8,0.197,0.178,74.8,74.4,Paycom Center,Ball Arena,52383.0,78704.0,6441,P,8.9,2.3,1.3,0.6,0.0,0.4,15.01,19.3,18.9,25.0,13.2,7.7,21.965000000000003,0.95,1.0,1.1063,1.0090000000000001,1.37,3.227777777777778,0.7299270072992701,0.3098106712564544,0.8418491484184915,0.35731497418244407,0.4671035050584819
